,KNN,NB,LR,SVM,DT
49,0.9197080291970803,0.9562043795620438,0.9562043795620438,0.9635036496350365,0.9343065693430657
50,0.9343065693430657,0.9708029197080292,0.9817518248175182,0.9817518248175182,0.9635036496350365
51,0.8905109489051095,0.9781021897810219,0.9708029197080292,0.9671532846715328,0.9051094890510949
52,0.8722627737226277,0.9744525547445255,0.9781021897810219,0.9781021897810219,0.948905109489051
53,0.9087591240875912,0.9671532846715328,0.9781021897810219,0.9744525547445255,0.9233576642335767
54,0.9087591240875912,0.9781021897810219,0.9671532846715328,0.9635036496350365,0.9525547445255474
55,0.843065693430657,0.9525547445255474,0.9525547445255474,0.9635036496350365,0.927007299270073
56,0.8503649635036497,0.9671532846715328,0.9635036496350365,0.9671532846715328,0.9416058394160584
57,0.9306569343065694,0.9525547445255474,0.9452554744525548,0.9452554744525548,0.9379562043795621
58,0.9452554744525548,0.9671532846715328,0.9598540145985401,0.9635036496350365,0.9233576642335767
59,0.7481751824817519,0.9708029197080292,0.9671532846715328,0.9781021897810219,0.9452554744525548
60,0.8941605839416058,0.9708029197080292,0.9671532846715328,0.9708029197080292,0.9452554744525548
61,0.8394160583941606,0.9598540145985401,0.9671532846715328,0.9635036496350365,0.9124087591240876
62,0.9416058394160584,0.9635036496350365,0.9671532846715328,0.9708029197080292,0.9452554744525548
63,0.9051094890510949,0.948905109489051,0.9635036496350365,0.9635036496350365,0.948905109489051
64,0.9051094890510949,0.948905109489051,0.9525547445255474,0.9671532846715328,0.9306569343065694
65,0.9306569343065694,0.9598540145985401,0.9708029197080292,0.9671532846715328,0.9306569343065694
66,0.8722627737226277,0.9744525547445255,0.9744525547445255,0.9781021897810219,0.9343065693430657
67,0.8540145985401459,0.9671532846715328,0.9635036496350365,0.9671532846715328,0.9343065693430657
68,0.8576642335766423,0.9598540145985401,0.9781021897810219,0.9744525547445255,0.9416058394160584
69,0.9343065693430657,0.9343065693430657,0.948905109489051,0.9416058394160584,0.9343065693430657
70,0.8905109489051095,0.9671532846715328,0.9635036496350365,0.9635036496350365,0.9379562043795621
71,0.927007299270073,0.9708029197080292,0.9598540145985401,0.9562043795620438,0.9598540145985401
72,0.8722627737226277,0.9708029197080292,0.9671532846715328,0.9708029197080292,0.9562043795620438
73,0.8613138686131386,0.9562043795620438,0.9525547445255474,0.9562043795620438,0.9379562043795621
74,0.9416058394160584,0.9598540145985401,0.9635036496350365,0.9635036496350365,0.9562043795620438
75,0.916058394160584,0.9598540145985401,0.9598540145985401,0.9562043795620438,0.9379562043795621
76,0.9525547445255474,0.9525547445255474,0.9598540145985401,0.9416058394160584,0.9306569343065694
77,0.8467153284671532,0.9635036496350365,0.9744525547445255,0.9744525547445255,0.9562043795620438
78,0.9416058394160584,0.9562043795620438,0.9635036496350365,0.9525547445255474,0.9562043795620438
79,0.7664233576642335,0.9598540145985401,0.9708029197080292,0.9708029197080292,0.9416058394160584
80,0.8503649635036497,0.9562043795620438,0.948905109489051,0.9708029197080292,0.9416058394160584
81,0.9197080291970803,0.9744525547445255,0.9708029197080292,0.9708029197080292,0.9452554744525548
82,0.9051094890510949,0.9635036496350365,0.9635036496350365,0.9671532846715328,0.9598540145985401
83,0.8065693430656934,0.9562043795620438,0.9635036496350365,0.9635036496350365,0.9197080291970803
84,0.864963503649635,0.9562043795620438,0.9671532846715328,0.9598540145985401,0.9416058394160584
85,0.9525547445255474,0.9708029197080292,0.9671532846715328,0.9708029197080292,0.9525547445255474
86,0.9197080291970803,0.9744525547445255,0.9744525547445255,0.9671532846715328,0.9598540145985401
87,0.9562043795620438,0.9708029197080292,0.9708029197080292,0.9671532846715328,0.9379562043795621
88,0.8978102189781022,0.9598540145985401,0.9525547445255474,0.9562043795620438,0.9379562043795621
89,0.7956204379562044,0.9708029197080292,0.9854014598540146,0.9927007299270073,0.9416058394160584
90,0.9087591240875912,0.9416058394160584,0.948905109489051,0.9452554744525548,0.9416058394160584
91,0.843065693430657,0.9817518248175182,0.9781021897810219,0.9781021897810219,0.9452554744525548
92,0.9124087591240876,0.9635036496350365,0.9598540145985401,0.9598540145985401,0.9452554744525548
93,0.9343065693430657,0.9525547445255474,0.9708029197080292,0.9744525547445255,0.9635036496350365
94,0.9124087591240876,0.9598540145985401,0.9562043795620438,0.9671532846715328,0.9525547445255474
95,0.9014598540145985,0.9635036496350365,0.9671532846715328,0.9744525547445255,0.948905109489051
96,0.8029197080291971,0.9671532846715328,0.948905109489051,0.9598540145985401,0.9233576642335767
97,0.9051094890510949,0.9416058394160584,0.948905109489051,0.948905109489051,0.9452554744525548
98,0.9233576642335767,0.9598540145985401,0.9635036496350365,0.9671532846715328,0.9598540145985401
99,0.9014598540145985,0.9452554744525548,0.9562043795620438,0.9525547445255474,0.9197080291970803
